Chrom	Pos	Pos_normalized	Coverage	Target
chr7	55211054	0.708333333	3332	13
chr7	55211055	0.716666667	3334	13
chr7	55211056	0.725	3341	13
chr7	55211057	0.733333333	3347	13
chr7	55211058	0.741666667	3355	13
chr7	55211059	0.75	3362	13
chr7	55211060	0.758333333	3364	13
chr7	55211061	0.766666667	3373	13
chr7	55211062	0.775	3381	13
chr7	55211063	0.783333333	3389	13
chr7	55211064	0.791666667	3393	13
chr7	55211065	0.8	3399	13
chr7	55211066	0.808333333	3396	13
chr7	55211067	0.816666667	3401	13
chr7	55211068	0.825	3403	13
chr7	55211069	0.833333333	3407	13
chr7	55211070	0.841666667	3401	13
chr7	55211071	0.85	3402	13
chr7	55211072	0.858333333	3397	13
chr7	55211073	0.866666667	3406	13
chr7	55211074	0.875	3407	13
chr7	55211075	0.883333333	3416	13
chr7	55211076	0.891666667	3427	13
chr7	55211077	0.9	3425	13
chr7	55211078	0.908333333	3426	13
chr7	55211079	0.916666667	3429	13
chr7	55211080	0.925	3433	13
chr7	55211081	0.933333333	3435	13
chr7	55211082	0.941666667	3435	13
chr7	55211083	0.95	3440	13
chr7	55211084	0.958333333	3443	13
chr7	55211085	0.966666667	3446	13
chr7	55211086	0.975	3441	13
chr7	55211087	0.983333333	3444	13
chr7	55211088	0.991666667	3437	13
chr7	55211089	1	3435	13
chr7	55214247	0.008333333	1507	14
chr7	55214248	0.016666667	1527	14
chr7	55214249	0.025	1541	14
chr7	55214250	0.033333333	1569	14
chr7	55214251	0.041666667	1583	14
chr7	55214252	0.05	1604	14
chr7	55214253	0.058333333	1619	14
chr7	55214254	0.066666667	1655	14
chr7	55214255	0.075	1671	14
chr7	55214256	0.083333333	1688	14
chr7	55214257	0.091666667	1710	14
chr7	55214258	0.1	1731	14
chr7	55214259	0.108333333	1748	14
chr7	55214260	0.116666667	1766	14
chr7	55214261	0.125	1785	14
chr7	55214262	0.133333333	1828	14
chr7	55214263	0.141666667	1850	14
chr7	55214264	0.15	1868	14
chr7	55214265	0.158333333	1890	14
chr7	55214266	0.166666667	1907	14
chr7	55214267	0.175	1931	14
chr7	55214268	0.183333333	1943	14
chr7	55214269	0.191666667	1956	14
chr7	55214270	0.2	1972	14
chr7	55214271	0.208333333	1987	14
chr7	55214272	0.216666667	2002	14
chr7	55214273	0.225	2017	14
chr7	55214274	0.233333333	2039	14
chr7	55214275	0.241666667	2050	14
chr7	55214276	0.25	2076	14
chr7	55214277	0.258333333	2084	14
chr7	55214278	0.266666667	2116	14
chr7	55214279	0.275	2167	14
chr7	55214280	0.283333333	2197	14
chr7	55214281	0.291666667	2229	14
chr7	55214282	0.3	2255	14
chr7	55214283	0.308333333	2269	14
chr7	55214284	0.316666667	2288	14
chr7	55214285	0.325	2302	14
chr7	55214286	0.333333333	2321	14
chr7	55214287	0.341666667	2355	14
chr7	55214288	0.35	2371	14
chr7	55214289	0.358333333	2387	14
chr7	55214290	0.366666667	2400	14
chr7	55214291	0.375	2412	14
chr7	55214292	0.383333333	2424	14
chr7	55214293	0.391666667	2435	14
chr7	55214294	0.4	2453	14
chr7	55214295	0.408333333	2482	14
chr7	55214296	0.416666667	2504	14
chr7	55214297	0.425	2543	14
chr7	55214298	0.433333333	2560	14
chr7	55214299	0.441666667	2579	14
chr7	55214300	0.45	2591	14
chr7	55214301	0.458333333	2602	14
chr7	55214302	0.466666667	2605	14
chr7	55214303	0.475	2619	14
chr7	55214304	0.483333333	2630	14
chr7	55214305	0.491666667	2645	14
chr7	55214306	0.5	2666	14
chr7	55214307	0.508333333	2672	14
chr7	55214308	0.516666667	2702	14
chr7	55214309	0.525	2709	14
chr7	55214310	0.533333333	2728	14
chr7	55214311	0.541666667	2742	14
chr7	55214312	0.55	2754	14
chr7	55214313	0.558333333	2807	14
chr7	55214314	0.566666667	2817	14
chr7	55214315	0.575	2828	14
chr7	55214316	0.583333333	2874	14
chr7	55214317	0.591666667	2889	14
chr7	55214318	0.6	2896	14
chr7	55214319	0.608333333	2908	14
chr7	55214320	0.616666667	2939	14
chr7	55214321	0.625	2957	14
chr7	55214322	0.633333333	2974	14
chr7	55214323	0.641666667	2983	14
chr7	55214324	0.65	3001	14
chr7	55214325	0.658333333	3003	14
chr7	55214326	0.666666667	3013	14
chr7	55214327	0.675	3019	14
chr7	55214328	0.683333333	3036	14
chr7	55214329	0.691666667	3040	14
chr7	55214330	0.7	3044	14
chr7	55214331	0.708333333	3053	14
chr7	55214332	0.716666667	3058	14
chr7	55214333	0.725	3062	14
chr7	55214334	0.733333333	3066	14
chr7	55214335	0.741666667	3073	14
chr7	55214336	0.75	3082	14
chr7	55214337	0.758333333	3086	14
chr7	55214338	0.766666667	3086	14
chr7	55214339	0.775	3091	14
chr7	55214340	0.783333333	3096	14
chr7	55214341	0.791666667	3097	14
chr7	55214342	0.8	3093	14
chr7	55214343	0.808333333	3099	14
chr7	55214344	0.816666667	3101	14
chr7	55214345	0.825	3106	14
chr7	55214346	0.833333333	3114	14
chr7	55214347	0.841666667	3114	14
chr7	55214348	0.85	3118	14
chr7	55214349	0.858333333	3116	14
chr7	55214350	0.866666667	3114	14
chr7	55214351	0.875	3113	14
chr7	55214352	0.883333333	3115	14
chr7	55214353	0.891666667	3123	14
chr7	55214354	0.9	3118	14
chr7	55214355	0.908333333	3123	14
chr7	55214356	0.916666667	3123	14
chr7	55214357	0.925	3118	14
chr7	55214358	0.933333333	3129	14
chr7	55214359	0.941666667	3127	14
chr7	55214360	0.95	3124	14
chr7	55214361	0.958333333	3129	14
chr7	55214362	0.966666667	3132	14
chr7	55214363	0.975	3126	14
chr7	55214364	0.983333333	3130	14
chr7	55214365	0.991666667	3126	14
chr7	55214366	1	3113	14
chr7	55221655	0.008333333	1654	15
chr7	55221656	0.016666667	1670	15
chr7	55221657	0.025	1704	15
chr7	55221658	0.033333333	1726	15
chr7	55221659	0.041666667	1745	15
chr7	55221660	0.05	1765	15
chr7	55221661	0.058333333	1780	15
chr7	55221662	0.066666667	1799	15
chr7	55221663	0.075	1819	15
chr7	55221664	0.083333333	1846	15
chr7	55221665	0.091666667	1862	15
chr7	55221666	0.1	1878	15
chr7	55221667	0.108333333	1903	15
chr7	55221668	0.116666667	1922	15
chr7	55221669	0.125	1934	15
chr7	55221670	0.133333333	1953	15
chr7	55221671	0.141666667	1973	15
chr7	55221672	0.15	1989	15
chr7	55221673	0.158333333	2021	15
chr7	55221674	0.166666667	2035	15
chr7	55221675	0.175	2064	15
chr7	55221676	0.183333333	2082	15
chr7	55221677	0.191666667	2107	15
chr7	55221678	0.2	2124	15
chr7	55221679	0.208333333	2152	15
chr7	55221680	0.216666667	2178	15
chr7	55221681	0.225	2211	15
chr7	55221682	0.233333333	2225	15
chr7	55221683	0.241666667	2242	15
chr7	55221684	0.25	2294	15
chr7	55221685	0.258333333	2323	15
chr7	55221686	0.266666667	2358	15
chr7	55221687	0.275	2368	15
chr7	55221688	0.283333333	2387	15
chr7	55221689	0.291666667	2413	15
chr7	55221690	0.3	2432	15
chr7	55221691	0.308333333	2454	15
chr7	55221692	0.316666667	2477	15
chr7	55221693	0.325	2492	15
chr7	55221694	0.333333333	2519	15
chr7	55221695	0.341666667	2537	15
chr7	55221696	0.35	2552	15
chr7	55221697	0.358333333	2565	15
chr7	55221698	0.366666667	2586	15
chr7	55221699	0.375	2606	15
chr7	55221700	0.383333333	2631	15
chr7	55221701	0.391666667	2652	15
chr7	55221702	0.4	2680	15
chr7	55221703	0.408333333	2704	15
chr7	55221704	0.416666667	2717	15
chr7	55221705	0.425	2727	15
chr7	55221706	0.433333333	2752	15
chr7	55221707	0.441666667	2765	15
chr7	55221708	0.45	2784	15
chr7	55221709	0.458333333	2793	15
chr7	55221710	0.466666667	2813	15
chr7	55221711	0.475	2852	15
chr7	55221712	0.483333333	2865	15
chr7	55221713	0.491666667	2898	15
chr7	55221714	0.5	2911	15
chr7	55221715	0.508333333	2927	15
chr7	55221716	0.516666667	2940	15
chr7	55221717	0.525	2950	15
chr7	55221718	0.533333333	2957	15
chr7	55221719	0.541666667	2971	15
chr7	55221720	0.55	3007	15
chr7	55221721	0.558333333	3019	15
chr7	55221722	0.566666667	3029	15
chr7	55221723	0.575	3046	15
chr7	55221724	0.583333333	3058	15
chr7	55221725	0.591666667	3102	15
chr7	55221726	0.6	3123	15
chr7	55221727	0.608333333	3136	15
chr7	55221728	0.616666667	3145	15
chr7	55221729	0.625	3160	15
chr7	55221730	0.633333333	3183	15
chr7	55221731	0.641666667	3196	15
chr7	55221732	0.65	3204	15
chr7	55221733	0.658333333	3217	15
chr7	55221734	0.666666667	3227	15
chr7	55221735	0.675	3240	15
chr7	55221736	0.683333333	3244	15
chr7	55221737	0.691666667	3256	15
chr7	55221738	0.7	3260	15
chr7	55221739	0.708333333	3264	15
chr7	55221740	0.716666667	3283	15
chr7	55221741	0.725	3288	15
chr7	55221742	0.733333333	3295	15
chr7	55221743	0.741666667	3298	15
chr7	55221744	0.75	3301	15
chr7	55221745	0.758333333	3315	15
chr7	55221746	0.766666667	3321	15
chr7	55221747	0.775	3321	15
chr7	55221748	0.783333333	3321	15
chr7	55221749	0.791666667	3326	15
chr7	55221750	0.8	3333	15
chr7	55221751	0.808333333	3337	15
chr7	55221752	0.816666667	3339	15
chr7	55221753	0.825	3349	15
chr7	55221754	0.833333333	3358	15
chr7	55221755	0.841666667	3358	15
chr7	55221756	0.85	3361	15
chr7	55221757	0.858333333	3362	15
chr7	55221758	0.866666667	3369	15
chr7	55221759	0.875	3374	15
chr7	55221760	0.883333333	3374	15
chr7	55221761	0.891666667	3369	15
chr7	55221762	0.9	3376	15
chr7	55221763	0.908333333	3382	15
chr7	55221764	0.916666667	3385	15
chr7	55221765	0.925	3385	15
chr7	55221766	0.933333333	3382	15
chr7	55221767	0.941666667	3376	15
chr7	55221768	0.95	3376	15
chr7	55221769	0.958333333	3374	15
chr7	55221770	0.966666667	3378	15
chr7	55221771	0.975	3382	15
chr7	55221772	0.983333333	3381	15
chr7	55221773	0.991666667	3380	15
chr7	55221774	1	3382	15
chr7	55224170	0.008333333	1317	16
chr7	55224171	0.016666667	1328	16
chr7	55224172	0.025	1343	16
chr7	55224173	0.033333333	1384	16
chr7	55224174	0.041666667	1404	16
chr7	55224175	0.05	1425	16
chr7	55224176	0.058333333	1443	16
chr7	55224177	0.066666667	1465	16
chr7	55224178	0.075	1493	16
chr7	55224179	0.083333333	1515	16
chr7	55224180	0.091666667	1539	16
chr7	55224181	0.1	1566	16
chr7	55224182	0.108333333	1576	16
chr7	55224183	0.116666667	1593	16
chr7	55224184	0.125	1611	16
chr7	55224185	0.133333333	1632	16
chr7	55224186	0.141666667	1647	16
chr7	55224187	0.15	1669	16
chr7	55224188	0.158333333	1702	16
chr7	55224189	0.166666667	1719	16
chr7	55224190	0.175	1744	16
chr7	55224191	0.183333333	1763	16
chr7	55224192	0.191666667	1787	16
chr7	55224193	0.2	1807	16
chr7	55224194	0.208333333	1832	16
chr7	55224195	0.216666667	1850	16
chr7	55224196	0.225	1875	16
chr7	55224197	0.233333333	1898	16
chr7	55224198	0.241666667	1953	16
chr7	55224199	0.25	1978	16
chr7	55224200	0.258333333	2005	16
chr7	55224201	0.266666667	2030	16
chr7	55224202	0.275	2047	16
chr7	55224203	0.283333333	2070	16
chr7	55224204	0.291666667	2084	16
chr7	55224205	0.3	2108	16
chr7	55224206	0.308333333	2127	16
chr7	55224207	0.316666667	2176	16
chr7	55224208	0.325	2196	16
chr7	55224209	0.333333333	2219	16
chr7	55224210	0.341666667	2242	16
chr7	55224211	0.35	2262	16
chr7	55224212	0.358333333	2284	16
chr7	55224213	0.366666667	2309	16
chr7	55224214	0.375	2332	16
chr7	55224215	0.383333333	2362	16
chr7	55224216	0.391666667	2394	16
chr7	55224217	0.4	2412	16
chr7	55224218	0.408333333	2440	16
chr7	55224219	0.416666667	2466	16
chr7	55224220	0.425	2479	16
chr7	55224221	0.433333333	2501	16
chr7	55224222	0.441666667	2525	16
chr7	55224223	0.45	2547	16
chr7	55224224	0.458333333	2582	16
chr7	55224225	0.466666667	2597	16
chr7	55224226	0.475	2609	16
chr7	55224227	0.483333333	2624	16
chr7	55224228	0.491666667	2638	16
chr7	55224229	0.5	2651	16
chr7	55224230	0.508333333	2679	16
chr7	55224231	0.516666667	2704	16
chr7	55224232	0.525	2723	16
chr7	55224233	0.533333333	2737	16
chr7	55224234	0.541666667	2780	16
chr7	55224235	0.55	2809	16
chr7	55224236	0.558333333	2829	16
chr7	55224237	0.566666667	2854	16
chr7	55224238	0.575	2873	16
chr7	55224239	0.583333333	2895	16
chr7	55224240	0.591666667	2917	16
chr7	55224241	0.6	2930	16
chr7	55224242	0.608333333	2958	16
chr7	55224243	0.616666667	2975	16
chr7	55224244	0.625	2993	16
chr7	55224245	0.633333333	3005	16
chr7	55224246	0.641666667	3020	16
chr7	55224247	0.65	3036	16
chr7	55224248	0.658333333	3051	16
chr7	55224249	0.666666667	3069	16
chr7	55224250	0.675	3086	16
chr7	55224251	0.683333333	3099	16
chr7	55224252	0.691666667	3119	16
chr7	55224253	0.7	3138	16
chr7	55224254	0.708333333	3150	16
chr7	55224255	0.716666667	3167	16
chr7	55224256	0.725	3181	16
chr7	55224257	0.733333333	3196	16
chr7	55224258	0.741666667	3208	16
chr7	55224259	0.75	3225	16
chr7	55224260	0.758333333	3232	16
chr7	55224261	0.766666667	3246	16
chr7	55224262	0.775	3255	16
chr7	55224263	0.783333333	3273	16
chr7	55224264	0.791666667	3292	16
chr7	55224265	0.8	3298	16
chr7	55224266	0.808333333	3306	16
chr7	55224267	0.816666667	3319	16
chr7	55224268	0.825	3331	16
chr7	55224269	0.833333333	3338	16
chr7	55224270	0.841666667	3357	16
chr7	55224271	0.85	3372	16
chr7	55224272	0.858333333	3397	16
chr7	55224273	0.866666667	3402	16
chr7	55224274	0.875	3422	16
chr7	55224275	0.883333333	3438	16
chr7	55224276	0.891666667	3457	16
chr7	55224277	0.9	3473	16
chr7	55224278	0.908333333	3503	16
chr7	55224279	0.916666667	3519	16
chr7	55224280	0.925	3526	16
chr7	55224281	0.933333333	3549	16
chr7	55224282	0.941666667	3573	16
chr7	55224283	0.95	3587	16
chr7	55224284	0.958333333	3594	16
chr7	55224285	0.966666667	3600	16
chr7	55224286	0.975	3614	16
chr7	55224287	0.983333333	3628	16
chr7	55224288	0.991666667	3644	16
chr7	55224289	1	3662	16
chr7	55224428	0.008333333	4253	17
chr7	55224429	0.016666667	4255	17
chr7	55224430	0.025	4257	17
chr7	55224431	0.033333333	4264	17
chr7	55224432	0.041666667	4270	17
chr7	55224433	0.05	4260	17
chr7	55224434	0.058333333	4261	17
chr7	55224435	0.066666667	4257	17
chr7	55224436	0.075	4269	17
chr7	55224437	0.083333333	4269	17
chr7	55224438	0.091666667	4262	17
chr7	55224439	0.1	4254	17
chr7	55224440	0.108333333	4266	17
chr7	55224441	0.116666667	4262	17
chr7	55224442	0.125	4272	17
chr7	55224443	0.133333333	4274	17
chr7	55224444	0.141666667	4282	17
chr7	55224445	0.15	4277	17
chr7	55224446	0.158333333	4273	17
chr7	55224447	0.166666667	4277	17
chr7	55224448	0.175	4282	17
chr7	55224449	0.183333333	4278	17
chr7	55224450	0.191666667	4293	17
chr7	55224451	0.2	4284	17
chr7	55224452	0.208333333	4296	17
chr7	55224453	0.216666667	4310	17
chr7	55224454	0.225	4303	17
chr7	55224455	0.233333333	4301	17
chr7	55224456	0.241666667	4309	17
chr7	55224457	0.25	4310	17
chr7	55224458	0.258333333	4319	17
chr7	55224459	0.266666667	4326	17
chr7	55224460	0.275	4332	17
chr7	55224461	0.283333333	4329	17
chr7	55224462	0.291666667	4345	17
chr7	55224463	0.3	4345	17
chr7	55224464	0.308333333	4345	17
chr7	55224465	0.316666667	4346	17
chr7	55224466	0.325	4349	17
chr7	55224467	0.333333333	4339	17
chr7	55224468	0.341666667	4341	17
chr7	55224469	0.35	4348	17
chr7	55224470	0.358333333	4361	17
chr7	55224471	0.366666667	4362	17
chr7	55224472	0.375	4352	17
chr7	55224473	0.383333333	4353	17
chr7	55224474	0.391666667	4347	17
chr7	55224475	0.4	4350	17
chr7	55224476	0.408333333	4352	17
chr7	55224477	0.416666667	4350	17
chr7	55224478	0.425	4364	17
chr7	55224479	0.433333333	4359	17
chr7	55224480	0.441666667	4355	17
chr7	55224481	0.45	4356	17
chr7	55224482	0.458333333	4363	17
chr7	55224483	0.466666667	4367	17
chr7	55224484	0.475	4367	17
chr7	55224485	0.483333333	4370	17
chr7	55224486	0.491666667	4371	17
chr7	55224487	0.5	4374	17
chr7	55224488	0.508333333	4357	17
chr7	55224489	0.516666667	4351	17
chr7	55224490	0.525	4355	17
chr7	55224491	0.533333333	4348	17
chr7	55224492	0.541666667	4353	17
chr7	55224493	0.55	4355	17
chr7	55224494	0.558333333	4341	17
chr7	55224495	0.566666667	4331	17
chr7	55224496	0.575	4331	17
chr7	55224497	0.583333333	4331	17
chr7	55224498	0.591666667	4331	17
chr7	55224499	0.6	4325	17
chr7	55224500	0.608333333	4315	17
chr7	55224501	0.616666667	4317	17
chr7	55224502	0.625	4318	17
chr7	55224503	0.633333333	4312	17
chr7	55224504	0.641666667	4317	17
chr7	55224505	0.65	4314	17
chr7	55224506	0.658333333	4319	17
chr7	55224507	0.666666667	4302	17
chr7	55224508	0.675	4292	17
chr7	55224509	0.683333333	4279	17
chr7	55224510	0.691666667	4280	17
chr7	55224511	0.7	4280	17
chr7	55224512	0.708333333	4269	17
chr7	55224513	0.716666667	4261	17
chr7	55224514	0.725	4253	17
chr7	55224515	0.733333333	4244	17
chr7	55224516	0.741666667	4223	17
chr7	55224517	0.75	4216	17
chr7	55224518	0.758333333	4207	17
chr7	55224519	0.766666667	4209	17
chr7	55224520	0.775	4203	17
chr7	55224521	0.783333333	4194	17
chr7	55224522	0.791666667	4197	17
chr7	55224523	0.8	4185	17
chr7	55224524	0.808333333	4173	17
chr7	55224525	0.816666667	4160	17
chr7	55224526	0.825	4142	17
chr7	55224527	0.833333333	4134	17
chr7	55224528	0.841666667	4125	17
chr7	55224529	0.85	4114	17
chr7	55224530	0.858333333	4089	17
chr7	55224531	0.866666667	4080	17
chr7	55224532	0.875	4060	17
chr7	55224533	0.883333333	4051	17
chr7	55224534	0.891666667	4045	17
chr7	55224535	0.9	4021	17
chr7	55224536	0.908333333	4004	17
chr7	55224537	0.916666667	3998	17
chr7	55224538	0.925	3990	17
chr7	55224539	0.933333333	3983	17
chr7	55224540	0.941666667	3965	17
chr7	55224541	0.95	3959	17
chr7	55224542	0.958333333	3949	17
chr7	55224543	0.966666667	3941	17
chr7	55224544	0.975	3932	17
chr7	55224545	0.983333333	3916	17
chr7	55224546	0.991666667	3908	17
chr7	55224547	1	3887	17
chr7	55227812	0.008333333	1898	18
chr7	55227813	0.016666667	1913	18
chr7	55227814	0.025	1927	18
chr7	55227815	0.033333333	1939	18
chr7	55227816	0.041666667	1960	18
chr7	55227817	0.05	1981	18
chr7	55227818	0.058333333	2006	18
chr7	55227819	0.066666667	2022	18
chr7	55227820	0.075	2046	18
chr7	55227821	0.083333333	2070	18
chr7	55227822	0.091666667	2088	18
chr7	55227823	0.1	2102	18
chr7	55227824	0.108333333	2132	18
chr7	55227825	0.116666667	2160	18
chr7	55227826	0.125	2182	18
chr7	55227827	0.133333333	2203	18
chr7	55227828	0.141666667	2217	18
chr7	55227829	0.15	2243	18
chr7	55227830	0.158333333	2266	18
chr7	55227831	0.166666667	2284	18
chr7	55227832	0.175	2306	18
chr7	55227833	0.183333333	2325	18
chr7	55227834	0.191666667	2335	18
chr7	55227835	0.2	2353	18
chr7	55227836	0.208333333	2370	18
chr7	55227837	0.216666667	2392	18
chr7	55227838	0.225	2403	18
chr7	55227839	0.233333333	2421	18
chr7	55227840	0.241666667	2434	18
chr7	55227841	0.25	2452	18
chr7	55227842	0.258333333	2464	18
chr7	55227843	0.266666667	2481	18
chr7	55227844	0.275	2500	18
chr7	55227845	0.283333333	2516	18
chr7	55227846	0.291666667	2534	18
chr7	55227847	0.3	2552	18
chr7	55227848	0.308333333	2566	18
chr7	55227849	0.316666667	2574	18
chr7	55227850	0.325	2594	18
chr7	55227851	0.333333333	2605	18
chr7	55227852	0.341666667	2622	18
chr7	55227853	0.35	2642	18
chr7	55227854	0.358333333	2683	18
chr7	55227855	0.366666667	2702	18
chr7	55227856	0.375	2728	18
chr7	55227857	0.383333333	2750	18
chr7	55227858	0.391666667	2770	18
chr7	55227859	0.4	2779	18
chr7	55227860	0.408333333	2804	18
chr7	55227861	0.416666667	2814	18
chr7	55227862	0.425	2824	18
chr7	55227863	0.433333333	2839	18
chr7	55227864	0.441666667	2843	18
chr7	55227865	0.45	2862	18
chr7	55227866	0.458333333	2875	18
chr7	55227867	0.466666667	2881	18
chr7	55227868	0.475	2890	18
chr7	55227869	0.483333333	2899	18
chr7	55227870	0.491666667	2914	18
chr7	55227871	0.5	2927	18
chr7	55227872	0.508333333	2932	18
chr7	55227873	0.516666667	2942	18
chr7	55227874	0.525	2965	18
chr7	55227875	0.533333333	2987	18
chr7	55227876	0.541666667	2994	18
chr7	55227877	0.55	3004	18
chr7	55227878	0.558333333	3005	18
chr7	55227879	0.566666667	3013	18
chr7	55227880	0.575	3028	18
chr7	55227881	0.583333333	3039	18
chr7	55227882	0.591666667	3054	18
chr7	55227883	0.6	3059	18
chr7	55227884	0.608333333	3069	18
chr7	55227885	0.616666667	3112	18
chr7	55227886	0.625	3118	18
chr7	55227887	0.633333333	3134	18
chr7	55227888	0.641666667	3142	18
chr7	55227889	0.65	3146	18
chr7	55227890	0.658333333	3155	18
chr7	55227891	0.666666667	3164	18
chr7	55227892	0.675	3167	18
chr7	55227893	0.683333333	3182	18
chr7	55227894	0.691666667	3187	18
chr7	55227895	0.7	3195	18
chr7	55227896	0.708333333	3207	18
chr7	55227897	0.716666667	3211	18
chr7	55227898	0.725	3214	18
chr7	55227899	0.733333333	3220	18
chr7	55227900	0.741666667	3231	18
chr7	55227901	0.75	3237	18
chr7	55227902	0.758333333	3254	18
chr7	55227903	0.766666667	3253	18
chr7	55227904	0.775	3259	18
chr7	55227905	0.783333333	3261	18
chr7	55227906	0.791666667	3260	18
chr7	55227907	0.8	3256	18
chr7	55227908	0.808333333	3250	18
chr7	55227909	0.816666667	3257	18
chr7	55227910	0.825	3257	18
chr7	55227911	0.833333333	3255	18
chr7	55227912	0.841666667	3259	18
chr7	55227913	0.85	3258	18
chr7	55227914	0.858333333	3263	18
chr7	55227915	0.866666667	3272	18
chr7	55227916	0.875	3272	18
chr7	55227917	0.883333333	3269	18
chr7	55227918	0.891666667	3280	18
chr7	55227919	0.9	3286	18
chr7	55227920	0.908333333	3284	18
chr7	55227921	0.916666667	3295	18
chr7	55227922	0.925	3298	18
chr7	55227923	0.933333333	3298	18
chr7	55227924	0.941666667	3293	18
chr7	55227925	0.95	3298	18
chr7	55227926	0.958333333	3295	18
chr7	55227927	0.966666667	3300	18
chr7	55227928	0.975	3301	18
chr7	55227929	0.983333333	3307	18
chr7	55227930	0.991666667	3301	18
chr7	55227931	1	3301	18
chr7	55229138	0.008333333	1567	19
chr7	55229139	0.016666667	1596	19
chr7	55229140	0.025	1623	19
chr7	55229141	0.033333333	1644	19
chr7	55229142	0.041666667	1664	19
chr7	55229143	0.05	1694	19
chr7	55229144	0.058333333	1733	19
chr7	55229145	0.066666667	1765	19
chr7	55229146	0.075	1787	19
chr7	55229147	0.083333333	1819	19
chr7	55229148	0.091666667	1839	19
chr7	55229149	0.1	1860	19
chr7	55229150	0.108333333	1878	19
chr7	55229151	0.116666667	1893	19
chr7	55229152	0.125	1917	19
chr7	55229153	0.133333333	1936	19
chr7	55229154	0.141666667	1968	19
chr7	55229155	0.15	1986	19
chr7	55229156	0.158333333	2006	19
chr7	55229157	0.166666667	2019	19
chr7	55229158	0.175	2039	19
chr7	55229159	0.183333333	2063	19
chr7	55229160	0.191666667	2072	19
chr7	55229161	0.2	2088	19
chr7	55229162	0.208333333	2102	19
chr7	55229163	0.216666667	2120	19
chr7	55229164	0.225	2135	19
chr7	55229165	0.233333333	2147	19
chr7	55229166	0.241666667	2164	19
chr7	55229167	0.25	2189	19
chr7	55229168	0.258333333	2201	19
chr7	55229169	0.266666667	2231	19
chr7	55229170	0.275	2250	19
chr7	55229171	0.283333333	2274	19
chr7	55229172	0.291666667	2293	19
chr7	55229173	0.3	2306	19
chr7	55229174	0.308333333	2316	19
chr7	55229175	0.316666667	2338	19
chr7	55229176	0.325	2357	19
chr7	55229177	0.333333333	2372	19
chr7	55229178	0.341666667	2381	19
chr7	55229179	0.35	2399	19
chr7	55229180	0.358333333	2411	19
chr7	55229181	0.366666667	2431	19
chr7	55229182	0.375	2453	19
chr7	55229183	0.383333333	2465	19
chr7	55229184	0.391666667	2483	19
chr7	55229185	0.4	2495	19
chr7	55229186	0.408333333	2510	19
chr7	55229187	0.416666667	2525	19
chr7	55229188	0.425	2566	19
chr7	55229189	0.433333333	2579	19
chr7	55229190	0.441666667	2613	19
chr7	55229191	0.45	2631	19
chr7	55229192	0.458333333	2649	19
chr7	55229193	0.466666667	2662	19
chr7	55229194	0.475	2674	19
chr7	55229195	0.483333333	2680	19
chr7	55229196	0.491666667	2699	19
chr7	55229197	0.5	2721	19
chr7	55229198	0.508333333	2730	19
chr7	55229199	0.516666667	2737	19
chr7	55229200	0.525	2751	19
chr7	55229201	0.533333333	2761	19
chr7	55229202	0.541666667	2770	19
chr7	55229203	0.55	2788	19
chr7	55229204	0.558333333	2803	19
chr7	55229205	0.566666667	2814	19
chr7	55229206	0.575	2823	19
chr7	55229207	0.583333333	2834	19
chr7	55229208	0.591666667	2846	19
chr7	55229209	0.6	2852	19
chr7	55229210	0.608333333	2868	19
chr7	55229211	0.616666667	2878	19
chr7	55229212	0.625	2893	19
chr7	55229213	0.633333333	2904	19
chr7	55229214	0.641666667	2912	19
chr7	55229215	0.65	2918	19
chr7	55229216	0.658333333	2935	19
chr7	55229217	0.666666667	2947	19
chr7	55229218	0.675	2948	19
chr7	55229219	0.683333333	2946	19
chr7	55229220	0.691666667	2957	19
chr7	55229221	0.7	2963	19
chr7	55229222	0.708333333	2969	19
chr7	55229223	0.716666667	2972	19
chr7	55229224	0.725	2982	19
chr7	55229225	0.733333333	2990	19
chr7	55229226	0.741666667	2998	19
chr7	55229227	0.75	3008	19
chr7	55229228	0.758333333	3014	19
chr7	55229229	0.766666667	3015	19
chr7	55229230	0.775	3050	19
chr7	55229231	0.783333333	3054	19
chr7	55229232	0.791666667	3056	19
chr7	55229233	0.8	3056	19
chr7	55229234	0.808333333	3055	19
chr7	55229235	0.816666667	3053	19
chr7	55229236	0.825	3065	19
chr7	55229237	0.833333333	3070	19
chr7	55229238	0.841666667	3077	19
chr7	55229239	0.85	3085	19
chr7	55229240	0.858333333	3087	19
chr7	55229241	0.866666667	3078	19
chr7	55229242	0.875	3071	19
chr7	55229243	0.883333333	3064	19
chr7	55229244	0.891666667	3063	19
chr7	55229245	0.9	3072	19
chr7	55229246	0.908333333	3066	19
chr7	55229247	0.916666667	3061	19
chr7	55229248	0.925	3060	19
chr7	55229249	0.933333333	3068	19
chr7	55229250	0.941666667	3066	19
chr7	55229251	0.95	3063	19
chr7	55229252	0.958333333	3065	19
chr7	55229253	0.966666667	3068	19
chr7	55229254	0.975	3073	19
chr7	55229255	0.983333333	3071	19
chr7	55229256	0.991666667	3071	19
chr7	55229257	1	3069	19
chr7	55232932	0.008333333	1913	20
chr7	55232933	0.016666667	1943	20
chr7	55232934	0.025	1967	20
chr7	55232935	0.033333333	1984	20
chr7	55232936	0.041666667	2002	20
chr7	55232937	0.05	2031	20
chr7	55232938	0.058333333	2055	20
